"Código Dane departamento","Departamento","Código Dane municipio","Municipio","Grupo cultivo","Subgrupo","Cultivo","Desagregación cultivo","Año","Periodo","Área sembrada","Área cosechada","Producción","Rendimiento","Ciclo del cultivo","Estado físico del cultivo","Código del cultivo","Nombre científico del cultivo"
"25","Cundinamarca","25807","Tibirita","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2021","2021A","6,00","5,00","4,00","0,80","Transitorio","Grano seco","1010401","Zea mays"
"25","Cundinamarca","25807","Tibirita","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2022","2022A","7,00","5,00","5,59","1,12","Transitorio","Grano seco","1010401","Zea mays"
"25","Cundinamarca","25807","Tibirita","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2023","2023A","7,00","7,00","5,87","0,84","Transitorio","Grano seco","1010401","Zea mays"
"25","Cundinamarca","25807","Tibirita","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2024","2024A","8,00","0,00","0,00","0,00","Transitorio","Grano seco","1010401","Zea mays"
"25","Cundinamarca","25807","Tibirita","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2024","2024B","0,00","8,00","6,71","0,84","Transitorio","Grano seco","1010401","Zea mays"
"25","Cundinamarca","25807","Tibirita","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2021","2021A","2,00","1,00","1,00","1,00","Transitorio","Grano seco","1010403","Zea mays"
"25","Cundinamarca","25807","Tibirita","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2022","2022A","2,00","2,00","2,24","1,12","Transitorio","Grano seco","1010403","Zea mays"
"25","Cundinamarca","25807","Tibirita","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2023","2023A","2,00","2,00","1,68","0,84","Transitorio","Grano seco","1010403","Zea mays"
"25","Cundinamarca","25807","Tibirita","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2024","2024A","2,00","0,00","0,00","0,00","Transitorio","Grano seco","1010403","Zea mays"
"25","Cundinamarca","25807","Tibirita","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2024","2024B","0,00","2,00","1,68","0,84","Transitorio","Grano seco","1010403","Zea mays"
"25","Cundinamarca","25807","Tibirita","Cereales","Cereales","Maíz","Maíz tecnificado","2019","2019A","25,00","25,00","75,00","3,00","Transitorio","En fresco","1010498","Zea mays"
"25","Cundinamarca","25807","Tibirita","Cereales","Cereales","Maíz","Maíz tecnificado","2020","2020A","10,00","10,00","20,00","2,00","Transitorio","En fresco","1010498","Zea mays"
"25","Cundinamarca","25807","Tibirita","Frutales","Demás frutales","Mora","Mora","2019","2019","3,00","2,50","2,50","1,00","Permanente","En fresco","2044700","Rubus glaucus Benth."
"25","Cundinamarca","25807","Tibirita","Frutales","Demás frutales","Mora","Mora","2020","2020","3,00","3,00","3,00","1,00","Permanente","En fresco","2044700","Rubus glaucus Benth."
"25","Cundinamarca","25807","Tibirita","Frutales","Demás frutales","Mora","Mora","2021","2021","3,00","0,00","0,00","0,00","Permanente","En fresco","2044700","Rubus glaucus Benth."
"25","Cundinamarca","25807","Tibirita","Frutales","Demás frutales","Mora","Mora","2022","2022","5,00","2,00","32,00","16,00","Permanente","En fresco","2044700","Rubus glaucus Benth."
"25","Cundinamarca","25807","Tibirita","Frutales","Demás frutales","Mora","Mora","2023","2023","5,00","5,00","85,00","17,00","Permanente","En fresco","2044700","Rubus glaucus Benth."
"25","Cundinamarca","25807","Tibirita","Frutales","Demás frutales","Mora","Mora","2024","2024","6,00","5,00","85,00","17,00","Permanente","En fresco","2044700","Rubus glaucus Benth."
"25","Cundinamarca","25807","Tibirita","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2019","2019B","201,00","201,00","3.618,00","18,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25807","Tibirita","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2020","2020B","250,00","201,00","3.618,00","18,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25807","Tibirita","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2021","2021B","300,00","280,00","3.986,00","14,24","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25807","Tibirita","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2022","2022B","300,00","300,00","3.000,00","10,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25807","Tibirita","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2023","2023B","400,00","400,00","8.000,00","20,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25807","Tibirita","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2024","2024B","450,00","0,00","0,00","0,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25807","Tibirita","Hortalizas","Hortalizas de fruto","Tomate","Tomate","2019","2019A","5,00","5,00","50,00","10,00","Transitorio","En fresco","1052901","Lycopersicon esculentum"
"25","Cundinamarca","25807","Tibirita","Hortalizas","Hortalizas de fruto","Tomate","Tomate","2020","2020A","5,00","5,00","50,00","10,00","Transitorio","En fresco","1052901","Lycopersicon esculentum"
"25","Cundinamarca","25807","Tibirita","Hortalizas","Hortalizas de fruto","Tomate","Tomate","2021","2021A","6,00","6,00","60,00","10,00","Transitorio","En fresco","1052901","Lycopersicon esculentum"
"25","Cundinamarca","25807","Tibirita","Hortalizas","Hortalizas de fruto","Tomate","Tomate","2022","2022A","6,00","4,00","332,00","83,00","Transitorio","En fresco","1052901","Lycopersicon esculentum"
"25","Cundinamarca","25807","Tibirita","Hortalizas","Hortalizas de fruto","Tomate","Tomate","2023","2023A","4,00","4,00","220,00","55,00","Transitorio","En fresco","1052901","Lycopersicon esculentum"
"25","Cundinamarca","25807","Tibirita","Hortalizas","Hortalizas de fruto","Tomate","Tomate","2024","2024A","5,00","0,00","0,00","0,00","Transitorio","En fresco","1052901","Lycopersicon esculentum"
"25","Cundinamarca","25807","Tibirita","Hortalizas","Hortalizas de fruto","Tomate","Tomate","2024","2024B","0,00","5,00","275,00","55,00","Transitorio","En fresco","1052901","Lycopersicon esculentum"
"25","Cundinamarca","25807","Tibirita","Frutales","Solanáceas","Tomate de árbol","Tomate de árbol","2019","2019","1,00","1,00","3,00","3,00","Permanente","En fresco","2046300","Solanum betaceum"
"25","Cundinamarca","25807","Tibirita","Frutales","Solanáceas","Tomate de árbol","Tomate de árbol","2020","2020","1,00","1,00","4,00","4,00","Permanente","En fresco","2046300","Solanum betaceum"
"25","Cundinamarca","25807","Tibirita","Frutales","Solanáceas","Tomate de árbol","Tomate de árbol","2021","2021","1,00","0,00","0,00","0,00","Permanente","En fresco","2046300","Solanum betaceum"
"25","Cundinamarca","25807","Tibirita","Frutales","Solanáceas","Tomate de árbol","Tomate de árbol","2022","2022","2,00","0,00","0,00","0,00","Permanente","En fresco","2046300","Solanum betaceum"
"25","Cundinamarca","25807","Tibirita","Frutales","Solanáceas","Tomate de árbol","Tomate de árbol","2023","2023","2,00","2,00","34,00","17,00","Permanente","En fresco","2046300","Solanum betaceum"
"25","Cundinamarca","25807","Tibirita","Frutales","Solanáceas","Tomate de árbol","Tomate de árbol","2024","2024","1,70","1,70","28,90","17,00","Permanente","En fresco","2046300","Solanum betaceum"
"25","Cundinamarca","25807","Tibirita","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","4,00","4,00","28,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25807","Tibirita","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","3,00","3,00","18,00","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25807","Tibirita","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","2,00","1,00","5,00","5,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25807","Tibirita","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","2,00","2,00","50,00","25,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25807","Tibirita","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","2,00","2,00","40,00","20,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25807","Tibirita","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","2,00","2,00","40,00","20,00","Transitorio","En fresco","1081001","Manihot esculenta"
"25","Cundinamarca","25873","Villapinzón","Leguminosas","Leguminosas","Arveja","Arveja","2019","2019A","100,00","100,00","130,00","1,30","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25873","Villapinzón","Leguminosas","Leguminosas","Arveja","Arveja","2020","2020A","110,00","110,00","154,21","1,40","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25873","Villapinzón","Leguminosas","Leguminosas","Arveja","Arveja","2021","2021A","40,00","38,00","71,03","1,87","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25873","Villapinzón","Leguminosas","Leguminosas","Arveja","Arveja","2021","2021B","100,00","100,00","309,35","3,09","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25873","Villapinzón","Leguminosas","Leguminosas","Arveja","Arveja","2022","2022A","36,00","36,00","50,47","1,40","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25873","Villapinzón","Leguminosas","Leguminosas","Arveja","Arveja","2022","2022B","110,00","100,00","140,19","1,40","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25873","Villapinzón","Leguminosas","Leguminosas","Arveja","Arveja","2023","2023A","35,00","35,00","49,07","1,40","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25873","Villapinzón","Leguminosas","Leguminosas","Arveja","Arveja","2023","2023B","120,00","120,00","168,22","1,40","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25873","Villapinzón","Leguminosas","Leguminosas","Arveja","Arveja","2024","2024A","35,00","35,00","49,07","1,40","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25873","Villapinzón","Leguminosas","Leguminosas","Arveja","Arveja","2024","2024B","150,00","150,00","210,28","1,40","Transitorio","Grano","1060100","Pisum sativum"
"25","Cundinamarca","25873","Villapinzón","Frutales","Demás frutales","Fresa","Fresa","2019","2019","57,00","24,00","168,00","7,00","Permanente","En fresco","2042700","Fragaria vesca"
"25","Cundinamarca","25873","Villapinzón","Frutales","Demás frutales","Fresa","Fresa","2020","2020","57,00","57,00","570,00","10,00","Permanente","En fresco","2042700","Fragaria vesca"
"25","Cundinamarca","25873","Villapinzón","Frutales","Demás frutales","Fresa","Fresa","2021","2021","57,00","57,00","1.140,00","20,00","Permanente","En fresco","2042700","Fragaria vesca"
"25","Cundinamarca","25873","Villapinzón","Frutales","Demás frutales","Fresa","Fresa","2022","2022","56,00","56,00","1.120,00","20,00","Permanente","En fresco","2042700","Fragaria vesca"
"25","Cundinamarca","25873","Villapinzón","Frutales","Demás frutales","Fresa","Fresa","2023","2023","56,00","51,00","1.020,00","20,00","Permanente","En fresco","2042700","Fragaria vesca"
"25","Cundinamarca","25873","Villapinzón","Frutales","Demás frutales","Fresa","Fresa","2024","2024","58,00","56,00","1.120,00","20,00","Permanente","En fresco","2042700","Fragaria vesca"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021A","45,00","45,00","40,27","0,89","Transitorio","Grano seco","1010402","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022A","37,00","0,00","0,00","0,00","Transitorio","Grano seco","1010402","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022B","0,00","37,00","74,00","2,00","Transitorio","Grano seco","1010402","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023A","50,00","0,00","0,00","0,00","Transitorio","Grano seco","1010402","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023B","0,00","50,00","100,00","2,00","Transitorio","Grano seco","1010402","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024A","70,00","0,00","0,00","0,00","Transitorio","Grano seco","1010402","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024B","0,00","14,00","28,00","2,00","Transitorio","Grano seco","1010402","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz blanco tradicional","2021","2021A","19,00","18,00","18,63","1,03","Transitorio","Grano seco","1010404","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz blanco tradicional","2022","2022A","8,00","0,00","0,00","0,00","Transitorio","Grano seco","1010404","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz blanco tradicional","2022","2022B","0,00","8,00","16,00","2,00","Transitorio","Grano seco","1010404","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz blanco tradicional","2023","2023A","10,00","0,00","0,00","0,00","Transitorio","Grano seco","1010404","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz blanco tradicional","2023","2023B","0,00","10,00","20,00","2,00","Transitorio","Grano seco","1010404","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz blanco tradicional","2024","2024A","20,00","0,00","0,00","0,00","Transitorio","Grano seco","1010404","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz blanco tradicional","2024","2024B","0,00","20,00","40,00","2,00","Transitorio","Grano seco","1010404","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019A","20,00","12,00","192,00","16,00","Transitorio","En fresco","1010497","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020A","60,00","60,00","90,00","1,50","Transitorio","En fresco","1010497","Zea mays"
"25","Cundinamarca","25873","Villapinzón","Frutales","Demás frutales","Mora","Mora","2019","2019","30,00","18,00","270,00","15,00","Permanente","En fresco","2044700","Rubus glaucus Benth."
"25","Cundinamarca","25873","Villapinzón","Frutales","Demás frutales","Mora","Mora","2020","2020","30,00","30,00","450,00","15,00","Permanente","En fresco","2044700","Rubus glaucus Benth."
"25","Cundinamarca","25873","Villapinzón","Frutales","Demás frutales","Mora","Mora","2021","2021","30,00","30,00","450,00","15,00","Permanente","En fresco","2044700","Rubus glaucus Benth."
"25","Cundinamarca","25873","Villapinzón","Frutales","Demás frutales","Mora","Mora","2022","2022","30,00","30,00","450,00","15,00","Permanente","En fresco","2044700","Rubus glaucus Benth."
"25","Cundinamarca","25873","Villapinzón","Frutales","Demás frutales","Mora","Mora","2023","2023","30,00","30,00","450,00","15,00","Permanente","En fresco","2044700","Rubus glaucus Benth."
"25","Cundinamarca","25873","Villapinzón","Frutales","Demás frutales","Mora","Mora","2024","2024","30,00","30,00","450,00","15,00","Permanente","En fresco","2044700","Rubus glaucus Benth."
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2019","2019A","11,00","11,00","187,00","17,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2019","2019B","42,00","38,00","646,00","17,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2020","2020A","60,00","60,00","1.080,00","18,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2020","2020B","40,00","40,00","800,00","20,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2021","2021A","23,40","22,00","396,00","18,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2021","2021B","21,00","14,70","178,45","12,14","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2022","2022A","15,30","15,00","180,00","12,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2022","2022B","18,00","18,00","252,00","14,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2023","2023A","19,10","16,20","275,40","17,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2023","2023B","35,00","35,00","630,00","18,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2024","2024A","20,00","20,00","340,00","17,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa criolla","2024","2024B","40,00","40,00","720,00","18,00","Transitorio","En fresco","1080702","Solanum phureja"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2019","2019A","5.300,00","5.130,00","143.640,00","28,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2019","2019B","6.000,00","5.900,00","165.200,00","28,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2020","2020A","5.700,00","5.700,00","159.600,00","28,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2020","2020B","6.000,00","6.000,00","180.000,00","30,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2021","2021A","5.250,00","5.155,00","128.359,50","24,90","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2021","2021B","5.637,00","5.509,00","137.614,82","24,98","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2022","2022A","8.000,00","4.853,00","121.325,00","25,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2022","2022B","5.400,00","6.960,00","174.000,00","25,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2023","2023A","9.000,00","5.400,00","135.000,00","25,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2023","2023B","6.000,00","6.840,00","171.000,00","25,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2024","2024A","10.000,00","6.000,00","174.000,00","29,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25873","Villapinzón","Raíces y tubérculos","Raíces y tubérculos","Papa","Papa todas las variedades","2024","2024B","6.500,00","10.000,00","290.000,00","29,00","Transitorio","En fresco","1080701","Solanum tuberosum"
"25","Cundinamarca","25873","Villapinzón","Frutales","Solanáceas","Tomate de árbol","Tomate de árbol","2019","2019","45,00","23,00","460,00","20,00","Permanente","En fresco","2046300","Solanum betaceum"
"25","Cundinamarca","25873","Villapinzón","Frutales","Solanáceas","Tomate de árbol","Tomate de árbol","2020","2020","45,00","45,00","900,00","20,00","Permanente","En fresco","2046300","Solanum betaceum"
"25","Cundinamarca","25873","Villapinzón","Frutales","Solanáceas","Tomate de árbol","Tomate de árbol","2021","2021","45,00","45,00","900,00","20,00","Permanente","En fresco","2046300","Solanum betaceum"
"25","Cundinamarca","25873","Villapinzón","Frutales","Solanáceas","Tomate de árbol","Tomate de árbol","2022","2022","45,00","45,00","900,00","20,00","Permanente","En fresco","2046300","Solanum betaceum"
"25","Cundinamarca","25873","Villapinzón","Frutales","Solanáceas","Tomate de árbol","Tomate de árbol","2023","2023","45,00","45,00","900,00","20,00","Permanente","En fresco","2046300","Solanum betaceum"
"25","Cundinamarca","25873","Villapinzón","Frutales","Solanáceas","Tomate de árbol","Tomate de árbol","2024","2024","48,00","45,00","900,00","20,00","Permanente","En fresco","2046300","Solanum betaceum"
"25","Cundinamarca","25873","Villapinzón","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2019","2019A","18,00","18,00","468,00","26,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25873","Villapinzón","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2019","2019B","105,00","105,00","2.940,00","28,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25873","Villapinzón","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2020","2020A","10,00","10,00","260,00","26,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25873","Villapinzón","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2020","2020B","50,00","50,00","2.000,00","40,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25873","Villapinzón","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2021","2021A","10,00","10,00","299,00","29,90","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25873","Villapinzón","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2021","2021B","40,00","15,20","433,20","28,50","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25873","Villapinzón","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2022","2022A","9,00","9,00","261,00","29,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25873","Villapinzón","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2022","2022B","46,00","45,00","1.305,00","29,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25873","Villapinzón","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2023","2023A","10,00","10,00","350,00","35,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25873","Villapinzón","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2023","2023B","50,00","50,00","1.500,00","30,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25873","Villapinzón","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2024","2024A","7,00","7,00","245,00","35,00","Transitorio","En fresco","1053000","Daucus carota"
"25","Cundinamarca","25873","Villapinzón","Hortalizas","Hortalizas de raíz","Zanahoria","Zanahoria","2024","2024B","50,00","7,00","210,00","30,00","Transitorio","En fresco","1053000","Daucus carota"
